sheet,city,model,strategy,horizon,MAE,WAPE,MAPE,Directional Accuracy,Directional R2
Лист1,Благовещенск,Gradient Boosting,direct,116,3.5723416717947756,0.237966614228107,76.57418636601847,0.720694171578258,0.006907006601973187
Лист1,Благовещенск,Gradient Boosting,direct,117,3.5647425803821227,0.23746041123275624,80.05716705161555,0.7080331805282689,-0.004034275461537007
Лист1,Благовещенск,Gradient Boosting,direct,118,3.5765825898405192,0.23824911713552277,75.40225431506283,0.6907880375463873,0.013279002707269227
Лист1,Благовещенск,Gradient Boosting,direct,119,3.5179224028276934,0.23434154966972195,75.56354169169731,0.7151277013752456,0.018328266774299662
Лист1,Благовещенск,Gradient Boosting,direct,120,3.5445108638071297,0.2361195497892068,75.77036796657862,0.6836589891933195,0.004381117437120552
Лист1,Благовещенск,Gradient Boosting,direct,121,3.5284479510866107,0.23504950998241708,76.80386544161034,0.6939198777426046,0.010799888538990943
Лист1,Благовещенск,Gradient Boosting,direct,122,3.632876476721219,0.2420060739218233,73.7754846836954,0.6621547865953499,0.019479082711336804
Лист1,Благовещенск,Gradient Boosting,direct,123,3.5172588247934744,0.2343041401516043,76.30796837236188,0.6933740857984936,0.005789477076012073
Лист1,Благовещенск,Gradient Boosting,direct,124,3.515000632732083,0.2341537094396215,76.80704924676527,0.7081104682894881,0.027197610442888487
Лист1,Благовещенск,Gradient Boosting,direct,125,3.5191740082148293,0.2344317211534942,79.35307449805494,0.7049448750136448,0.016774231103280246
Лист1,Благовещенск,Gradient Boosting,direct,126,3.5346748547194453,0.2354643186087296,78.23229950276954,0.7130225957864862,-0.0075720917632986495
Лист1,Благовещенск,Gradient Boosting,direct,127,3.48920040841701,0.23244090958507677,76.13911563293259,0.6914847161572052,0.009849827249258758
Лист1,Благовещенск,Gradient Boosting,direct,128,3.5277356224019694,0.23500801927820655,77.41387605320563,0.6639737991266376,0.02202978175588932
Лист1,Благовещенск,Gradient Boosting,direct,129,3.5045511840590433,0.23346353592790972,76.63556296632693,0.7149563318777292,0.028065555666781816
Лист1,Благовещенск,Gradient Boosting,direct,130,3.462160359361808,0.23063957608114438,76.01131684436645,0.7101528384279476,0.030946798058221425
Лист1,Благовещенск,Gradient Boosting,direct,131,3.4721909694907875,0.23130778766808818,76.27986585452376,0.7182314410480349,0.014289165227690082
Лист1,Благовещенск,Gradient Boosting,direct,132,3.481287143202609,0.23191374967767045,78.28079394902865,0.7006550218340611,0.033536868025592304
Лист1,Благовещенск,Gradient Boosting,direct,133,3.49843247589603,0.2330559244626968,79.51160505856349,0.7058951965065502,0.03693994986196791
Лист1,Благовещенск,Gradient Boosting,direct,134,3.527111730655514,0.2349719066743481,79.37205303258236,0.6695054045201441,0.023252704809649583
Лист1,Благовещенск,Gradient Boosting,direct,135,3.515838344414601,0.23422088735259516,76.1441612950275,0.7109946500709684,0.030766816642830097
Лист1,Благовещенск,Gradient Boosting,direct,136,3.4710989467419044,0.2312404029286834,76.62185759362451,0.7264985260399607,0.019149645573145357
Лист1,Благовещенск,Gradient Boosting,direct,137,3.4824338590365813,0.23199552104153423,75.29002155561209,0.7062998143902173,0.033971651275975456
Лист1,Благовещенск,Gradient Boosting,direct,138,3.494760611889405,0.23281671436970622,76.81239877288269,0.6887214761436838,0.02467676981179312
Лист1,Благовещенск,Gradient Boosting,direct,139,3.4891045204452085,0.23243991241602374,75.5665880354536,0.703351894311606,0.030207999472134484
Лист1,Благовещенск,Gradient Boosting,direct,140,3.4700792689546023,0.2311778358798101,73.17075710242436,0.7124918104389605,0.011056014141847204
Лист1,Благовещенск,Gradient Boosting,direct,141,3.515366059847181,0.23419485696234055,74.07014226514768,0.715330858265997,0.0035974773210962763
Лист1,Благовещенск,Gradient Boosting,direct,142,3.486235119474158,0.2322541440187402,74.18992893784623,0.7167503821795151,-0.010965605133583134
Лист1,Благовещенск,Gradient Boosting,direct,143,3.477390354145187,0.23166490280863028,72.81043795889931,0.7239571958943001,0.0077169089872037855
Лист1,Благовещенск,Gradient Boosting,direct,144,3.477488736534364,0.23167145707614284,70.3907435371813,0.6443546625900852,-0.0023943424089329923
Лист1,Благовещенск,Gradient Boosting,direct,145,3.462262132791854,0.23065705566679023,71.92807214381986,0.659860231491592,-0.004414129635582853
Лист1,Благовещенск,Gradient Boosting,direct,146,3.4901564113564247,0.2325153817891006,73.4584226345859,0.7071412972264687,-0.016705310464835366
Лист1,Благовещенск,Gradient Boosting,direct,147,3.474751168001455,0.23149428223385182,74.78037692146884,0.6925849077208692,0.011390126550233304
Лист1,Благовещенск,Gradient Boosting,direct,148,3.437066237843007,0.22898364321647421,73.44468589389004,0.7042699574096319,0.027945528501980177
Лист1,Благовещенск,Gradient Boosting,direct,149,3.5483652515726356,0.2363985872084192,72.31946635061617,0.6955334716610243,-0.02874189669799243
Лист1,Благовещенск,Gradient Boosting,direct,150,3.4520761742459767,0.22998363265053198,73.88811751314583,0.727749262859015,0.014688191395111128
Лист1,Благовещенск,Gradient Boosting,direct,151,3.44965335986069,0.22982222032199673,74.56552457937505,0.690509992355575,0.03243294903459859
Лист1,Благовещенск,Gradient Boosting,direct,152,3.5322204888029334,0.2353229935648727,74.37651836733316,0.7186851588948345,-0.00576158368405344
Лист1,Благовещенск,Gradient Boosting,direct,153,3.462367548576698,0.23066926284351655,76.25948067778987,0.6644097411816097,0.028009541555231277
Лист1,Благовещенск,Gradient Boosting,direct,154,3.509794757035811,0.2338328459774751,73.83804130076118,0.688182612494539,0.012244277825252947
Лист1,Благовещенск,Gradient Boosting,direct,155,3.4187442465421847,0.2277667932677698,73.13199901050103,0.7051114023591087,0.014879101455759991
Лист1,Благовещенск,Gradient Boosting,direct,156,3.4309826490886843,0.22858215162795006,75.35982276932775,0.7182175622542595,0.019478031958090836
Лист1,Благовещенск,Gradient Boosting,direct,157,3.4404780382633073,0.2292147623724715,74.5876173305031,0.6972477064220184,0.027959179051131988
Лист1,Благовещенск,Gradient Boosting,direct,158,3.4655120371724095,0.23088260098308477,75.1648667658458,0.7046745303626037,0.01469921718487266
Лист1,Благовещенск,Gradient Boosting,direct,159,3.4465423958249928,0.2296187877032494,74.09682379515495,0.7166885102664919,0.01630463032404239
