sheet,city,model,strategy,horizon,MAE,params
Лист1,Благовещенск,Random Forest,direct,58,3.416754191926719,"{'n_estimators': 117, 'max_depth': 13, 'min_samples_leaf': 30}"
Лист1,Благовещенск,Random Forest,direct,59,3.426583556024694,"{'n_estimators': 110, 'max_depth': 8, 'min_samples_leaf': 24}"
Лист1,Благовещенск,Random Forest,direct,60,3.4496960656222777,"{'n_estimators': 137, 'max_depth': 13, 'min_samples_leaf': 15}"
Лист1,Благовещенск,Random Forest,direct,61,3.4475521406242438,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,62,3.443594541904999,"{'n_estimators': 93, 'max_depth': 15, 'min_samples_leaf': 16}"
Лист1,Благовещенск,Random Forest,direct,63,3.438150423447738,"{'n_estimators': 103, 'max_depth': 16, 'min_samples_leaf': 18}"
Лист1,Благовещенск,Random Forest,direct,64,3.4284087837390014,"{'n_estimators': 104, 'max_depth': 9, 'min_samples_leaf': 14}"
Лист1,Благовещенск,Random Forest,direct,65,3.4418423269625302,"{'n_estimators': 145, 'max_depth': 10, 'min_samples_leaf': 23}"
Лист1,Благовещенск,Random Forest,direct,66,3.482406883155004,"{'n_estimators': 141, 'max_depth': 17, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,67,3.472084368382633,"{'n_estimators': 124, 'max_depth': 9, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,68,3.493240711425516,"{'n_estimators': 134, 'max_depth': 20, 'min_samples_leaf': 22}"
Лист1,Благовещенск,Random Forest,direct,69,3.432904600464647,"{'n_estimators': 68, 'max_depth': 11, 'min_samples_leaf': 30}"
Лист1,Благовещенск,Random Forest,direct,70,3.4473892033351503,"{'n_estimators': 87, 'max_depth': 12, 'min_samples_leaf': 22}"
Лист1,Благовещенск,Random Forest,direct,71,3.4565395659112745,"{'n_estimators': 144, 'max_depth': 14, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,72,3.483424374232903,"{'n_estimators': 105, 'max_depth': 17, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,73,3.4874161295520985,"{'n_estimators': 80, 'max_depth': 20, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,74,3.4663232372064687,"{'n_estimators': 141, 'max_depth': 11, 'min_samples_leaf': 11}"
Лист1,Благовещенск,Random Forest,direct,75,3.472295012116793,"{'n_estimators': 59, 'max_depth': 11, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,76,3.4638538971401722,"{'n_estimators': 75, 'max_depth': 10, 'min_samples_leaf': 2}"
Лист1,Благовещенск,Random Forest,direct,77,3.510823645025649,"{'n_estimators': 64, 'max_depth': 16, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,78,3.5314879857797186,"{'n_estimators': 122, 'max_depth': 14, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,79,3.539697295602235,"{'n_estimators': 117, 'max_depth': 11, 'min_samples_leaf': 15}"
Лист1,Благовещенск,Random Forest,direct,80,3.572265533398963,"{'n_estimators': 115, 'max_depth': 15, 'min_samples_leaf': 22}"
Лист1,Благовещенск,Random Forest,direct,81,3.578216466059576,"{'n_estimators': 142, 'max_depth': 14, 'min_samples_leaf': 22}"
Лист1,Благовещенск,Random Forest,direct,82,3.542385849815162,"{'n_estimators': 135, 'max_depth': 10, 'min_samples_leaf': 21}"
Лист1,Благовещенск,Random Forest,direct,83,3.5558293434529884,"{'n_estimators': 136, 'max_depth': 10, 'min_samples_leaf': 16}"
Лист1,Благовещенск,Random Forest,direct,84,3.585935565854086,"{'n_estimators': 67, 'max_depth': 10, 'min_samples_leaf': 30}"
Лист1,Благовещенск,Random Forest,direct,85,3.591036560863244,"{'n_estimators': 97, 'max_depth': 13, 'min_samples_leaf': 19}"
Лист1,Благовещенск,Random Forest,direct,86,3.603553285048018,"{'n_estimators': 58, 'max_depth': 17, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,87,3.608609438218474,"{'n_estimators': 85, 'max_depth': 16, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,88,3.6145622556050423,"{'n_estimators': 97, 'max_depth': 19, 'min_samples_leaf': 22}"
Лист1,Благовещенск,Random Forest,direct,89,3.5897738026500616,"{'n_estimators': 127, 'max_depth': 11, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,90,3.5997321128327635,"{'n_estimators': 142, 'max_depth': 11, 'min_samples_leaf': 19}"
Лист1,Благовещенск,Random Forest,direct,91,3.6153992713911687,"{'n_estimators': 142, 'max_depth': 12, 'min_samples_leaf': 15}"
Лист1,Благовещенск,Random Forest,direct,92,3.6097896697430425,"{'n_estimators': 120, 'max_depth': 16, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,93,3.562349176869271,"{'n_estimators': 117, 'max_depth': 10, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,94,3.5678160704088056,"{'n_estimators': 81, 'max_depth': 12, 'min_samples_leaf': 23}"
Лист1,Благовещенск,Random Forest,direct,95,3.58983752526927,"{'n_estimators': 109, 'max_depth': 13, 'min_samples_leaf': 29}"
Лист1,Благовещенск,Random Forest,direct,96,3.6222091023409657,"{'n_estimators': 139, 'max_depth': 9, 'min_samples_leaf': 19}"
Лист1,Благовещенск,Random Forest,direct,97,3.5954642545625473,"{'n_estimators': 85, 'max_depth': 12, 'min_samples_leaf': 30}"
Лист1,Благовещенск,Random Forest,direct,98,3.6116383993693804,"{'n_estimators': 124, 'max_depth': 11, 'min_samples_leaf': 6}"
Лист1,Благовещенск,Random Forest,direct,99,3.6607870434969287,"{'n_estimators': 116, 'max_depth': 15, 'min_samples_leaf': 16}"
Лист1,Благовещенск,Random Forest,direct,100,3.608732925843511,"{'n_estimators': 118, 'max_depth': 11, 'min_samples_leaf': 20}"
Лист1,Благовещенск,Random Forest,direct,101,3.646431989976516,"{'n_estimators': 61, 'max_depth': 17, 'min_samples_leaf': 30}"
Лист1,Благовещенск,Random Forest,direct,102,3.64135144963577,"{'n_estimators': 97, 'max_depth': 11, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,103,3.648721508653739,"{'n_estimators': 146, 'max_depth': 15, 'min_samples_leaf': 30}"
Лист1,Благовещенск,Random Forest,direct,104,3.650110874521884,"{'n_estimators': 139, 'max_depth': 12, 'min_samples_leaf': 12}"
Лист1,Благовещенск,Random Forest,direct,105,3.646446196699428,"{'n_estimators': 80, 'max_depth': 13, 'min_samples_leaf': 19}"
Лист1,Благовещенск,Random Forest,direct,106,3.6028746314454163,"{'n_estimators': 77, 'max_depth': 10, 'min_samples_leaf': 13}"
Лист1,Благовещенск,Random Forest,direct,107,3.6449976749818673,"{'n_estimators': 106, 'max_depth': 18, 'min_samples_leaf': 24}"
Лист1,Благовещенск,Random Forest,direct,108,3.656399325110712,"{'n_estimators': 78, 'max_depth': 13, 'min_samples_leaf': 14}"
Лист1,Благовещенск,Random Forest,direct,109,3.6241670550940825,"{'n_estimators': 150, 'max_depth': 12, 'min_samples_leaf': 14}"
Лист1,Благовещенск,Random Forest,direct,110,3.630157377464773,"{'n_estimators': 128, 'max_depth': 11, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,111,3.6330341190760054,"{'n_estimators': 146, 'max_depth': 12, 'min_samples_leaf': 18}"
Лист1,Благовещенск,Random Forest,direct,112,3.610136333823206,"{'n_estimators': 100, 'max_depth': 11, 'min_samples_leaf': 4}"
Лист1,Благовещенск,Random Forest,direct,113,3.6312429463172307,"{'n_estimators': 91, 'max_depth': 11, 'min_samples_leaf': 6}"
Лист1,Благовещенск,Random Forest,direct,114,3.679630798260841,"{'n_estimators': 129, 'max_depth': 14, 'min_samples_leaf': 18}"
Лист1,Благовещенск,Random Forest,direct,115,3.6313096516306826,"{'n_estimators': 88, 'max_depth': 11, 'min_samples_leaf': 29}"
Лист1,Благовещенск,Random Forest,direct,116,3.6614415460194443,"{'n_estimators': 149, 'max_depth': 19, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,117,3.60808705649094,"{'n_estimators': 87, 'max_depth': 10, 'min_samples_leaf': 20}"
Лист1,Благовещенск,Random Forest,direct,118,3.626115428912685,"{'n_estimators': 55, 'max_depth': 9, 'min_samples_leaf': 11}"
Лист1,Благовещенск,Random Forest,direct,119,3.633902282088886,"{'n_estimators': 111, 'max_depth': 12, 'min_samples_leaf': 15}"
Лист1,Благовещенск,Random Forest,direct,120,3.6335240817573866,"{'n_estimators': 108, 'max_depth': 19, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,121,3.6201455480025495,"{'n_estimators': 82, 'max_depth': 10, 'min_samples_leaf': 23}"
Лист1,Благовещенск,Random Forest,direct,122,3.635285868225938,"{'n_estimators': 144, 'max_depth': 8, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,123,3.6077972775788076,"{'n_estimators': 92, 'max_depth': 10, 'min_samples_leaf': 15}"
Лист1,Благовещенск,Random Forest,direct,124,3.6025486631075876,"{'n_estimators': 133, 'max_depth': 10, 'min_samples_leaf': 8}"
Лист1,Благовещенск,Random Forest,direct,125,3.6143232469599407,"{'n_estimators': 71, 'max_depth': 11, 'min_samples_leaf': 21}"
Лист1,Благовещенск,Random Forest,direct,126,3.6681829312205108,"{'n_estimators': 94, 'max_depth': 17, 'min_samples_leaf': 12}"
Лист1,Благовещенск,Random Forest,direct,127,3.562533134896598,"{'n_estimators': 111, 'max_depth': 11, 'min_samples_leaf': 23}"
Лист1,Благовещенск,Random Forest,direct,128,3.5679684285105444,"{'n_estimators': 110, 'max_depth': 13, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,129,3.568411729491928,"{'n_estimators': 110, 'max_depth': 15, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,130,3.5759884228889,"{'n_estimators': 93, 'max_depth': 14, 'min_samples_leaf': 21}"
Лист1,Благовещенск,Random Forest,direct,131,3.5829878615753303,"{'n_estimators': 97, 'max_depth': 20, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,132,3.567028494261991,"{'n_estimators': 89, 'max_depth': 10, 'min_samples_leaf': 20}"
Лист1,Благовещенск,Random Forest,direct,133,3.5694005348474005,"{'n_estimators': 83, 'max_depth': 12, 'min_samples_leaf': 29}"
Лист1,Благовещенск,Random Forest,direct,134,3.570885489798412,"{'n_estimators': 100, 'max_depth': 11, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,135,3.554764820644454,"{'n_estimators': 106, 'max_depth': 10, 'min_samples_leaf': 19}"
Лист1,Благовещенск,Random Forest,direct,136,3.5621603289698784,"{'n_estimators': 130, 'max_depth': 12, 'min_samples_leaf': 18}"
Лист1,Благовещенск,Random Forest,direct,137,3.5731800259805824,"{'n_estimators': 95, 'max_depth': 13, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,138,3.5771265680266824,"{'n_estimators': 142, 'max_depth': 13, 'min_samples_leaf': 20}"
Лист1,Благовещенск,Random Forest,direct,139,3.575307436230278,"{'n_estimators': 90, 'max_depth': 9, 'min_samples_leaf': 29}"
Лист1,Благовещенск,Random Forest,direct,140,3.6060565700584157,"{'n_estimators': 53, 'max_depth': 14, 'min_samples_leaf': 15}"
Лист1,Благовещенск,Random Forest,direct,141,3.5276101519554364,"{'n_estimators': 50, 'max_depth': 9, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,142,3.552607827847639,"{'n_estimators': 80, 'max_depth': 11, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,143,3.546044887096438,"{'n_estimators': 81, 'max_depth': 9, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,144,3.551333792095805,"{'n_estimators': 101, 'max_depth': 9, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,145,3.5437485127955717,"{'n_estimators': 85, 'max_depth': 10, 'min_samples_leaf': 27}"
Лист1,Благовещенск,Random Forest,direct,146,3.554586573601386,"{'n_estimators': 101, 'max_depth': 8, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,147,3.5307003592736224,"{'n_estimators': 97, 'max_depth': 14, 'min_samples_leaf': 29}"
Лист1,Благовещенск,Random Forest,direct,148,3.5673392881007575,"{'n_estimators': 131, 'max_depth': 11, 'min_samples_leaf': 7}"
Лист1,Благовещенск,Random Forest,direct,149,3.554177896759415,"{'n_estimators': 106, 'max_depth': 11, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Random Forest,direct,150,3.5482725164138493,"{'n_estimators': 107, 'max_depth': 8, 'min_samples_leaf': 20}"
Лист1,Благовещенск,Random Forest,direct,151,3.566153069679787,"{'n_estimators': 63, 'max_depth': 11, 'min_samples_leaf': 26}"
Лист1,Благовещенск,Random Forest,direct,152,3.559137976920769,"{'n_estimators': 127, 'max_depth': 8, 'min_samples_leaf': 18}"
Лист1,Благовещенск,Random Forest,direct,153,3.5934931589988675,"{'n_estimators': 80, 'max_depth': 10, 'min_samples_leaf': 23}"
Лист1,Благовещенск,Random Forest,direct,154,3.6364242432552767,"{'n_estimators': 145, 'max_depth': 19, 'min_samples_leaf': 20}"
Лист1,Благовещенск,Random Forest,direct,155,3.619376616758762,"{'n_estimators': 91, 'max_depth': 16, 'min_samples_leaf': 24}"
Лист1,Благовещенск,Random Forest,direct,156,3.620620443576286,"{'n_estimators': 101, 'max_depth': 10, 'min_samples_leaf': 8}"
Лист1,Благовещенск,Random Forest,direct,157,3.619340948549576,"{'n_estimators': 53, 'max_depth': 10, 'min_samples_leaf': 13}"
Лист1,Благовещенск,Random Forest,direct,158,3.6054193665470327,"{'n_estimators': 94, 'max_depth': 17, 'min_samples_leaf': 29}"
Лист1,Благовещенск,Random Forest,direct,159,3.622812966529385,"{'n_estimators': 60, 'max_depth': 20, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,160,3.6106553437425015,"{'n_estimators': 75, 'max_depth': 11, 'min_samples_leaf': 9}"
Лист1,Благовещенск,Random Forest,direct,161,3.6086434534390537,"{'n_estimators': 105, 'max_depth': 10, 'min_samples_leaf': 1}"
Лист1,Благовещенск,Random Forest,direct,162,3.598891104448749,"{'n_estimators': 125, 'max_depth': 8, 'min_samples_leaf': 16}"
Лист1,Благовещенск,Random Forest,direct,163,3.6106653805120725,"{'n_estimators': 114, 'max_depth': 20, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,164,3.5892469249193533,"{'n_estimators': 109, 'max_depth': 14, 'min_samples_leaf': 30}"
Лист1,Благовещенск,Random Forest,direct,165,3.5535585364765847,"{'n_estimators': 86, 'max_depth': 11, 'min_samples_leaf': 21}"
Лист1,Благовещенск,Random Forest,direct,166,3.619937736851531,"{'n_estimators': 117, 'max_depth': 7, 'min_samples_leaf': 18}"
Лист1,Благовещенск,Random Forest,direct,167,3.5764445474648827,"{'n_estimators': 119, 'max_depth': 8, 'min_samples_leaf': 28}"
Лист1,Благовещенск,Random Forest,direct,168,3.6114901132512425,"{'n_estimators': 120, 'max_depth': 20, 'min_samples_leaf': 25}"
Лист1,Благовещенск,Gradient Boosting,direct,1,2.0545916666805257,"{'n_estimators': 52, 'learning_rate': 0.13234112031822362, 'max_depth': 6}"
Лист1,Благовещенск,Gradient Boosting,direct,2,2.07465655362785,"{'n_estimators': 145, 'learning_rate': 0.10304079587736796, 'max_depth': 6}"
Лист1,Благовещенск,Gradient Boosting,direct,3,2.174904587856789,"{'n_estimators': 60, 'learning_rate': 0.13176250213542004, 'max_depth': 6}"
Лист1,Благовещенск,Gradient Boosting,direct,4,2.2747112315400972,"{'n_estimators': 175, 'learning_rate': 0.030715408147046704, 'max_depth': 5}"
Лист1,Благовещенск,Gradient Boosting,direct,5,2.2976154202073538,"{'n_estimators': 165, 'learning_rate': 0.15359070172880634, 'max_depth': 4}"
